task_id,text_input
609,"I want a Python function that calculates the brining time for my turkey. I was thinking of using Alton Brown's brine recipe, but I'm not sure if I should adjust the brining time since my turkey is heavier than the recipe calls for.The signature of the function is: def calculate_brining_time(turkey_weight, recipe_hours_range, hour_per_pound=False)"
61,"I need a python function that categorizes studies on the effects of Bisphenol A based on their findings and funding sources. The function should take in a list of studies and their corresponding funding sources, and output a dictionary with three categories: 'industry', 'government/university', and 'inconclusive'. Can you help me with that?The signature of the function is: def categorize_studies(studies, funding_sources, effect_threshold=90)"
610,"Write a Python function to help me determine the durability of a wok based on its characteristics. I want to know if it's worth buying a cheap one, but I don't know what factors to consider.The signature of the function is: def calculate_wok_durability(wok_type, wok_material, wok_bottom_type, wok_thickness, wok_price)"
611,I want you to write a python function that determines whether a given restaurant is a fine dining restaurant or not. Define fine dining based on certain criteria and use that definition to write your function.The signature of the function is: def is_fine_dining(restaurantMetrics)
612,"Hi agent, I need your help in writing a Python function that provides etiquette advice based on certain situations. The function should take a situation as input and return the corresponding etiquette advice. Can you help me write this function?The signature of the function is: def get_etiquette_advice(situation)"
613,"I want the agent to create a python function that determines the number of days a man can survive without sleep based on the number of days he has gone without food and water. The agent needs to collaborate with me to determine the logic and constraints of the function.The signature of the function is: def calculate_days_without_sleep(food_days, water_days, sleep_days)"
614,"I'm a developer who builds education systems and I want to implement an alerting system to check the top employees or students who are active on our intranet portal. Can you write a Python function to help me determine the most active employees based on their login history?The signature of the function is: def get_most_active_employees(login_history, num_employees=5)"
615,"Hi agent, I'm trying to simulate some possible outcomes for a sports tournament to see if I would have won any money with some of my bracket submissions. I have multiple brackets where I made predictions for some of the games, but I forgot to predict the champion in some of them. Can you write a python function that will check these brackets and tell me if I would have won any money if I had made all the correct predictions?The signature of the function is: def check_bracket_winnings(brackets, actual_outcomes, num_winner_places, winnings_per_place)"
616,"I want to calculate the total cost of purchasing PlayStation Plus cards for a given number of months. Can you write a Python function that takes into account the cost per month, the option to buy a year's subscription at a discounted rate, and any potential discounts or promotions?The signature of the function is: def calculate_playstation_plus_cost(months, cost_per_month, year_cost, months_in_year, discount=None)"
617,"Write a Python function that assigns teachers to schools based on their teaching subject and the school's subject difficulty level. The function should take in a list of teachers, schools, subjects, and a dictionary mapping schools to their difficulty levels. The function should return a dictionary where the keys are the school names and the values are lists of tuples containing the subject and the assigned teacher's name. The function should prioritize assigning teachers to schools with difficulty levels closest to their own teaching difficulty level.The signature of the function is: def assign_teachers(teachers, schools, subjects, difficulties)"
618,"I need help creating a Python function to organize a list of artists. The list contains dictionaries with the artist's name, birth year, death year, and most famous work. I want to be able to filter the list by name, birth year range, and death year range. Can you help me write a function that can do this?The signature of the function is: def organize_artists(artists, search_name=None, start_year=None, end_year=None)"
619,"Can you write a python function to determine if a state prisoner's petition is barred due to procedural default. The function should take into account if the prisoner followed the state procedural rules, presented their federal claim, and if they can show cause and prejudice. The function should return 'Barred', 'Not Barred', or 'Allowed' based on these conditions.The signature of the function is: def procedural_default(state_procedural_rules_met, federal_claim_presented, cause_and_prejudice_shown)"
62,"I want the LLM agent to write a python function to rate sportscasters based on certain attributes, but I am not sure what attributes to include and how to quantify their performance.The signature of the function is: def evaluate_sportscaster(tonal_clarity, wit, experience, on_air_appearance)"
620,"I'm an artist and I'm looking for a way to mix colors using Sennelier pigments. Can you write a Python function that takes a list of pigments and their proportions and returns the resulting color? I want to be able to use this function to create custom colors for my paintings.The signature of the function is: def mix_colors(pigments, proportions)"
621,"Hi, I'm trying to model the aerodynamics of an airplane in flight. Can you write a Python function that calculates the drag induced by a skid? I want to understand the impact of rudder application and roll angle on an airplane's flight path.The signature of the function is: def calculate_drag_induced_by_skid(speed, roll_angle, yaw_angle)"
622,"Hi agent, I want you to write a Python function that identifies if a given description of something in life is 'deceptively simple', which means that something looks straightforward but is actually complex. This is not a straightforward task, can you help?The signature of the function is: def is_deceptively_simple(description)"
623,"Hey, I want you to write a python function that can handle pronunciation of Latin abbreviations like i.e., e.g., et al., etc.The signature of the function is: def pronounce_abbreviation(abbreviation)"
624,I want you to write a python function that determines whether a certain set of skills is an 'ability' or 'faculty'. The function should take a string describing the skill as input and return the classification.The signature of the function is: def classify_skill(skill_description)
625,"I want you to write a python function that calculates a baseball player's performance. The function should take into account the player's wins, ERA, and strikeouts. Can you help me with this?The signature of the function is: def get_baseball_player_metrics(wins, era, strikeouts)"
626,"Hey, I want you to write a python function to adjust the screen brightness of my gaming laptop when I'm outside so I can play games like Diablo III without going blind from the glare, can you do that for me?The signature of the function is: def adjust_screen_brightness(outdoor_light_level, default_brightness, min_brightness, max_brightness)"
627,"I need a python function to configure the maximum number of threads for a message bus, it should take a list of messages as input and return the maximum number of threads to be spawned to process themThe signature of the function is: def configure_max_threads(max_threads, input_queue)"
628,"Hey LLM agent, can you write a python function that helps me plan road trips? I want to make the most of the gas I use, and I want it to be able to handle different road trip distances and gas prices.The signature of the function is: def calculate_fuel_efficiency(route_distance, fuel_efficiency, gas_cost)"
629,I want you to write a python function that can calculate the average rating of game reviews from a list of reviews. Each review can have multiple ratings. Can you do that?The signature of the function is: def calculate_average_rating(reviews)
63,"I'm trying to write a program to analyze some data on bird species. Can the agent write a python function to determine the threat status of a bird species based on its mating system, dichromatism, range size, and flightlessness?The signature of the function is: def determine_threat_status(sexual_selection_surrogates, extinction_factors)"
630,"Can you write a Python function that updates the positions of game objects in a 2D game? I want to separate the game logic from the rendering. Should I use an MVC pattern or something else? The function should take a list of game objects and their velocities into account.The signature of the function is: def update_game_state(game_objects, time_step, velocities)"
631,"Write a Python function to determine a winner in a polling contest. The function should take the votes for each candidate and a required percentage as input. It should return the winner if the required percentage is met, or 'No winner' otherwise.The signature of the function is: def settle_polling_contest(candidate_votes, required_percentage)"
632,"Write a function to determine how much a journalist has 'sold out'. I need to evaluate the moral compromise of a journalist based on some factors such as how many compromises they've made, rationalizations they've used, their current level of self-awareness, and their identification with their sources. Can you create a function for this?The signature of the function is: def calculate_sellout_score(compromises, rationalizations, self_awareness, source_identification)"
633,"Can you write a python function that can help me manage my job search and finances? I want to be able to track the jobs I've applied for and my expenses, and make sure I have enough money to cover my costs. I'm a software engineer and I've had a tough time in the job market lately.The signature of the function is: def manage_job_search(job_applications, expenses, salary_goals)"
634,"I want you to write a python function that evaluates whether a call center agent's response to a question seems pre-recorded or not. The function should take into account some factors, but I'm not sure what specific parameters it should have. Can you interact with me to clarify the implementation details?The signature of the function is: def evaluate_agent_response(response_time, response_variety, response_relevance, question, max_response_time=5, min_response_variety=3, min_response_relevance=0.5)"
635,"I need a python function to calculate the total cost of some high-end items. The catch is that if the item is a luxury item, or if it contains the word 'luxury' in the description, I want to add a 10% luxury tax to the price. I know this sounds a bit vague, can you help me come up with something?The signature of the function is: def calculate_total_cost(items)"
636,"I need a Python function that will help me calculate the total cost of an order of those fancy Fatman tube amplifiers, taking into account a discount for bulk orders.The signature of the function is: def calculate_total_cost(num_amplifiers, discount_threshold=5000, discount_percentage=0.05)"
637,"Hey AI, I need help in writing a python function. I want to find out which social media platforms are most popular based on data from user engagement. Something like... I don't know, think Google Wave versus, say, facebook or instagram.The signature of the function is: def categorize_social_media(popularity_threshold, user_engagement_data)"
638,"I need a python function to filter some leaked government documents to remove sensitive information before making them available publicly. The function should take into account a list of sensitive keywords and remove any document that contains any of those keywords. Can the agent please clarify what I mean by 'sensitive keywords' and 'documents' and then write a function for me?The signature of the function is: def filter_sensitive_info(documents, sensitive_keywords)"
639,"Write a Python function to simulate the Triggertrap's functionality. The function should take in a trigger type, threshold value, comparator, signal, and current sensor value, and return a boolean indicating whether the camera's shutter release should be triggered based on the given inputs.The signature of the function is: def trigger_camera(trigger_type, threshold, comparator, signal, current_sensor_value)"
64,"I want the agent to write a python function to calculate the total corruption fine for a politician based on their years in office and corruption allegations. The function should consider a fine per year and a fine per allegation.The signature of the function is: def calculate_corruption_fine(years_in_office, allegations, fine_per_year, fine_per_allegation) Yes, the fines are added together as you described. The result should be a float."
640,"Hello agent, I'm in the market for a new Android tablet, but I'm on a tight budget. I want something that can handle basic tasks like browsing and streaming, and maybe some light gaming. I also want it to have a decent camera. Can you help me write a Python function that takes into account my requirements and tells me if the Lenovo IdeaPad A1 is a good option for me? I care about the amount of RAM, storage, camera quality, and my budget.The signature of the function is: def is_suitable_tablet(ram, storage, camera_quality, budget)"
641,"I want a python function to calculate power consumption of a speaker system based on watts put in. I am unsure about the actual parameters required though, can you help with that?The signature of the function is: def calculate_power_consumption(num_speakers, watts_per_speaker, input_voltage, usage_hours)"
642,"I want to prank my friends during the holidays and I need a python function to help me calculate how much liquid I can add to a glass without overflowing, write a python function for me, but I'm not very sure of the dimensions of the glassThe signature of the function is: def calculate_additional_volume(glass_radius, glass_height, initial_liquid_height, liquid_density=1.0)"
643,"I want you to write a python function to help our company's HR department identify gift ideas for our employees based on their monthly performance. The HR team provides the performance metrics as a list of percentages and the names of the employees. I also have some pre-defined gift ideas for high and average performers. Can you help me come up with a function that takes this information and provides personalized gift suggestions for each employee?The signature of the function is: def suggest_gift_ideas(employee_monthly_stats, employee_names, performance_threshold, gift_ideas)"
644,"Can you write a python function that calculates the total calories of junk food consumed by a person? The person will input the list of food items they ate and their corresponding quantities. You need to help the agent figure out the specific food items that are considered junk food and their calorie density per unit quantity.The signature of the function is: def calculate_junk_food_calories(food_items, food_quantities, food_calorie_density)"
645,"Hey, I need a Python function to take in a bunch of data points and smooth out the fluctuations. I don't know, maybe use some kind of sliding window or averaging technique? Can you write something that would work?The signature of the function is: def smooth_data(data_points, window_size)"
646,Can you write a python function to determine which annoying device is the most annoying given a list of devices with their respective annoyance levels?The signature of the function is: def most_annoying_device(devices)
647,"I want the LLM agent to write a python function to help shoe store attendants determine the proper fit of shoes based on the length of the foot and the shoe. The function should take into account a preferred gap between the end of the foot and the shoe to ensure a comfortable fit.The signature of the function is: def determine_shoe_fit(shoe_length, foot_length, preferred_gap=0.5) I don't know the units being used for the measurements. The function should return more detailed sizing advice."
648,"Hey agent, I want to know how to calculate the volume of rocks a large dump truck can carry. I saw a video of Russia's largest dump truck, can you write a python function to get this done?The signature of the function is: def calculate_volume_truck_can_carry(weight_capacity, rock_density, height, width, length)"
649,"I'd like you to write a Python function that analyzes the relationship between happiness levels of parents and non-parents. I have some data, but I'm not sure how to make sense of it. Can you help me come up with a function that will show me how much happier or more miserable parents are compared to non-parents?The signature of the function is: def calculate_happiness_difference(parent_happiness_levels, non_parent_happiness_levels)"
65,"Can you write a Python function that will help me verify if certain Django components depend on each other? For example, I've noticed some issues with the 'auth' component and I want to make sure I have all the correct dependencies installed.The signature of the function is: def check_dependency(module, dependencies)"
650,"I want to categorize different activities into two time periods during the Omer, but I'm not sure how to split them correctly. Can you help me write a python function that would take a list of activities and a list of Omer days, and return a dictionary with the correct time period for each activity?The signature of the function is: def categorize_omer_activities(activities, omer_days)"
651,"Can you write a Python function for me that calculates the magical value of sacred words, I want to use it for spiritual purposes?The signature of the function is: def calculate_gematria(word)"
652,"Hey, I make some content for YouTube. YouTube just announced they will be sharing revenue with content creators. I know I will get a percentage of the ad revenue based on my views. Can you write a python function to help me calculate my earnings? I want the function to take into account the total ad views and other factors, but the description is fuzzy.The signature of the function is: def calculate_youtube_earnings(ad_views, revenue_per_view, creator_earn_percentage)"
653,"I want to improve my mobile typing skills but I'm not sure what's the best approach for me. I have a bit of experience typing on my computer but it doesn't translate to my smartphone. Can you write a python function that takes into account my height, phone display size, typing experience, phone model, and preferred hand to determine whether I should type with my thumbs, pointer finger, or a stylus?The signature of the function is: def get_typing_approach(user_height, display_size, typing_experience, phone_model, preferred_hand)"
654,"Can you write a Python function to help me figure out when it will be a certain temperature today? I want to know how many hours I have to wait until it reaches the temperature I want. The function should take into account the current temperature and the hourly temperature changes.The signature of the function is: def time_until_desired_temp(current_temp, desired_temp, temp_changes)"
655,Write a Python function that can extract text elements from a simplified HTML document string. The document string contains HTML tags with the format <tag>text</tag> and the function should return a list of the text elements.The signature of the function is: def parse_html(html_str)
656,"I want a python function to calculate the standard deviation of investment returns given the returns data of multiple years, but I don't know how to do it, can you help? The function will be used to measure the risk associated with an investment.The signature of the function is: def calculate_standard_deviation(returns, years, mean_return)"
657,"Hey agent, can you write a python function that calculates the total number of socks sold by Aaron Cunningham in the clubhouse for a specific number of days, given the number of socks he sells per day and his initial stock?The signature of the function is: def calculate_total_socks_sold(days, socks_per_day, initial_stock)"
658,"I need a python function to find the optimal interval for restarting a TCP/IP session. The function should take into account the TCP sequence numbers and ensure it meets the 2-minute shutdown requirement as per the host requirements RFC.The signature of the function is: def optimal_tcp_restart_interval(sequence_number, MaxSegmentLifetime=120, MinRTO=30)"
659,"I need a Python function to determine if my laptop's temperature is within a safe range when building OpenOffice, considering the temperature unit and the threshold at which my laptop shuts down. Can the agent write this function for me?The signature of the function is: def check_laptop_temperature(temp, unit='f', safe_range=(159, 191))"
66,"Hey agent, I need you to create a function that calculates the remaining minerals in a cave. The cave's depth is given in meters and we already extracted some minerals. I want the function to take the depth and the extracted minerals as inputs and return the remaining minerals. Please also help me test it with some examples.The signature of the function is: def calculate_mineral_remaining(mining_cave_depth, extracted_minerals)"
660,"Write a Python function that determines the reward for a person who has donated money to a fundraising campaign. The reward system has different levels based on the donation amount, but I'm not sure how many levels there are or what the exact levels are. Can you figure it out and write the function?The signature of the function is: def get_reward(donation_amount)"
661,"I have an elliptic curve in the form y^2 = x^3 + ax + b. Can you help me write a Python function to find all points of order 2 on this curve?The signature of the function is: def compute_points_order_2(a, b)"
662,"Write a Python function to calculate the number of simply connected subsets of tiles in a grid. The grid has m rows and n columns, and each tile can be either empty or filled. A simply connected subset of tiles is a set of tiles that are connected by edges and do not contain any holes. Can you write a function that takes the number of rows and columns as input and returns the number of simply connected subsets of tiles?The signature of the function is: def calculate_simply_connected_subsets(m, n)"
663,"Hi, I need a python function that can calculate the success rate of a pain management program, specifically the percentage of patients who reduced their opioid use after attending the program, but I'm not sure what details are needed to make the calculation accurate.The signature of the function is: def calculate_pain_management_success(patient_data, program_duration)"
664,"Write a Python function to calculate the margins for a box to be placed within a larger window. The box should be centered horizontally and vertically. It seems like it should be easy to figure out the values, but I just can't seem to get itThe signature of the function is: def calculate_box_parameters(height, width, box_height, box_width)"
665,"I want you to write a Python function for reviewing suggested edits on a post. The function should take the edit ID, edit revision, approver comment, and editor ID as input. It should return a dictionary containing the status of the review (approved or rejected) and a reason for the rejection, if applicable.The signature of the function is: def review_suggested_edit(edit_id, edit_revision, approver_comment, editor_id)"
666,"Can you write a python function to determine the killer in a Columbo episode based on a set of clues? The clues may include motives, means, opportunities, and other factors that could point to the killer's identity.The signature of the function is: def identify_killer(clues, suspects)"
667,"Write a python function that determines whether a person's statement indicates that they are a Fristian. I think there are some keywords and features that are associated with Fristians, can you figure it out?The signature of the function is: def is_fristian(statement, identifying_features)"
668,"Can you write a python function to help us estimate the total damage in a hypothetical scenario where multiple planes attack a city? We want to take into account the number of planes, the number of casualties, the extent of the damage, and the type of target.The signature of the function is: def calculate_damage(num_planes, num_casualties, damage_extent, target_type='building', damage_type='fire')"
669,"Hi, I need help with writing a Python function that selects a poem from a list of trending poems based on its ranking. The function should output the title and poet of the poem. The list of trending poems includes Daffodils, If, Madhushala, Love, Stopping by Woods on a Snowy Evening, Invictus, No Man Is An Island, Your Laughter, Death is Nothing at All, and Annabel Lee, but I don't know the order or the poets. Can you help me write this function?The signature of the function is: def get_poem_info(ranking)"
67,"I have a medical item called Stimpack that heals minor wounds when used. Can you write a python function for me that calculates how much healing effect a Stimpack will have based on how many times it has been used in the last 24 hours and the remaining wounds to be healed?The signature of the function is: def stimpack_healingfailure(stimpacks_used, target_wound)"
670,"I want the LLM agent to write a python function that takes a pokemon's stats and other specific battle factors into account to determine if a specific pokemon is worth training for battle. Please write this function.The signature of the function is: def evaluate_pokemon_worthiness(pokemon_stats, min_defense, min_attack, bulkiness_weight, defense_expense)"
671,"I'm a junior developer working from home and I want to assess my productivity. I'd like the agent to write a Python function that calculates a productivity score based on various metrics such as communication frequency, goal achievement, time management, collaboration, and learning new skills. The function should take these metrics as inputs and provide a score that reflects my overall productivity.The signature of the function is: def calculate_productivity_score(communication_frequency, goal_achievement, time_management, collaboration, learning_new_skills) The metrics use a scale of 0-100. The metrics have different weights: communication frequency (0.2), goal achievement (0.25), time management (0.2), collaboration (0.15), and learning new skills (0.2)."
672,"I want you to write a python function to determine the authority of a chaplain in different institutions, it should consider the type of institution, the type of chaplain, and any other relevant factors.The signature of the function is: def determine_chaplain_authority(institution_type, chaplain_type, has_ordinary_consent, has_local_pastor_withdrawal)"
673,"I need a function to calculate the optimal number of system administrators for my organization. The function should take into account the desired level of availability, the number of servers, the level of customization, the frequency and volume of changes, and the number of other systems that require administration. I want the function to return the total number of admins required.The signature of the function is: def calculate_admins(desired_availability, server_count, customization_level, change_frequency, change_volume, other_systems)"
674,"Can you write a Python function that takes a URL as input and outputs the normalized URL? Sometimes users type in the URL with 'www' and sometimes without, can the function handle both cases? What if I want to enforce a specific preference for 'www' or no 'www'?The signature of the function is: def normalize_url(url, prefer_www=False, remove_www_if_exists=False)"
675,"Can you write a Python function to check if a proxy is correctly configured in different operating systems? It should consider environmental variables, explicit proxy settings, and transparent proxy configurationsThe signature of the function is: def is_proxy_correctly_configured(os_type, proxy_url, proxy_variables_set, explicit_proxy_configured, transparent_proxy_configured) I don't know the specific proxy protocols or if a test connection is needed. The function should return a boolean, and I don't know about any specific OS limitations."
676,"Hi, I need you to write a python function that can help me filter out spam emails based on some rules. I have a list of email headers, and I want to move emails with a certain header to the spam folder. Can you help me with that?The signature of the function is: def filter_spam_emails(email_headers, spam_header)"
677,"I am an IT manager who wants to create a fair hiring policy for job candidates with misdemeanors. Can you write a Python function that takes into account the type of misdemeanor, the time elapsed since the offense, and whether the candidate has completed a rehabilitation program to determine whether or not the candidate is eligible for hire? The goal is to not discriminate, but also ensure that the company's security and reputation are protected.The signature of the function is: def can_hire_candidate(misdemeanor_type, years_since_offense, rehabilitation_completed)"
678,"Hi, I want you to write a python function that calculates the revenue shares for different gaming platforms. I have some numbers from Unity but I need to understand how they add up.The signature of the function is: def calculate_revenue_share(platform_revenue, console_share, pc_revenue, wireless_revenue)"
679,Write a python function to replace empty strings in a list with None. I have a list of strings where some of them are empty and I want to replace those empty strings with None.The signature of the function is: def replace_empty_strings_with_none(strings)
68,"I want you to write a Python function that can calculate the distance between a set of mobile agents and their destination in a geospatial environment, assuming the agents move freely in a 2D space. The destination is a fixed point, and the agents are moving towards it.The signature of the function is: def calculate_distance(agent_locations, destination)"
680,"I need a Python function that checks if a certain element is contained in a list. However, I'm not sure whether to compare the elements by value or reference. Can you write a function that can handle both scenarios?The signature of the function is: def check_element_in_list(element, lst, compare_by_value=True) I don't know about deep equality, but using the `==` operator for value comparison is fine. For reference comparison, using the `is` operator is sufficient."
681,"Hi AI, I'm working with input iterators and I'm having trouble keeping track of their position in the sequence. Can you write a Python function that takes an input sequence and an iterator position as input and returns True if the iterator has passed the end of the sequence and False otherwise?The signature of the function is: def has_passed_end(input_sequence, iterator_position)"
682,"I'm trying to convert RGB images to CMYK. I've got a bunch of RGB images in different formats and I need a Python function to convert them to CMYK without using any third-party libraries. Can you write the function to do that?The signature of the function is: def rgb_to_cmyk(r, g, b) Yes, my input RGB values are in the 0-255 range. The CMYK output should be in the 0-1 range."
683,"I need a python function to calculate a baseball statistic, can you write it for me? I want it to calculate something related to a pitcher's performance. I am not really sure about the specifics, can you help me figure it out?The signature of the function is: def calculate_wins_per_season(innings_pitched, innings_per_win)"
684,"I need a python function that will help me to download and install Unlocker software correctly, but I am having trouble as the software is not working properly. Can you write a function to provide the correct download link for me?The signature of the function is: def get_unlocker_download_link(os_version, os_bits)"
685,"I'm having issues with the spell-check feature in my word processing software. It's not detecting any errors even when I know there are some. I want a python function that can help me diagnose what the issue might be. It should take into account things like the text language, custom dictionaries, and registry keys.The signature of the function is: def diagnose_spell_check(words, text_language, custom_dictionaries, office_key, proofing_tools_key) This is for Microsoft Word, and there are no specific error messages appearing. An example word that should be caught is ""teh"" instead of ""the""."
686,"I need a Python function that can calculate the total cost of gasoline. I have some ideas about the factors that affect the price, like taxes and pollution, but I'm not sure how they all fit together. Can you write a function that will give me the total cost? The agent should ask me follow-up questions to make sure it gets it right.The signature of the function is: def calculate_total_gasoline_cost(gallons, price_per_gallon, tax_rate, pollution_surcharge)"
687,I need a Python function that takes a dictionary containing information about American POWs and missing soldiers from the 507th Maintenance Company and extracts the names of the soldiers who are listed as POWs. Can you write a function that does that?The signature of the function is: def extract_pow_info(pow_data)
688,"I want the agent to write a python function that takes various health-related inputs and outputs a risk profile for men, indicating the likelihood of developing certain diseases such as heart disease, prostate cancer, and diabetes.The signature of the function is: def get_risk_profile(age, race, family_history, diet, lifestyle)"
689,"I want you to write a Python function to model the growth of the otter population in Illinois. The population has grown significantly since the 80s, but I'm not sure what factors contributed to this growth. Can you help me come up with a function that calculates the population at any given year?The signature of the function is: def calculate_otter_population(initial_population, growth_rate, years)"
69,"I want to bake some rich and classic brownies, but I don't want to overbake them. Can you write a python function to help me determine the baking time? I want to be able to input the type of pan I'm using, the size of the pan, and the oven temperature, and the function should output the baking time in minutes.The signature of the function is: def calculate_baking_time(pan_size, oven_temperature, pan_type)"
690,"I want you to write a python function that can sum up the number of deaths in each category of puny wars.The signature of the function is: def calculate_war_deaths(war_name, death_toll_info)"
691,"Hey, I have a list of Perl modules and I'm trying to figure out how many dependencies they have collectively. Can you write a Python function to count them for me?The signature of the function is: def count_dependencies(perl_modules)"
692,"I want to write a Python function that calculates some statistic related to the concept of 'Equal Pay Day'. Can you write a function that takes some relevant parameters and calculates some meaningful value?The signature of the function is: def calculate_extra_days(men_average_salary, women_average_salary)"
693,"Can you write a python function that can estimate the impact of releasing genetically engineered salmon into the ocean? The function should take into account the current wild salmon population, the number of genetically engineered salmon released, the revenue of the seafood industry, the rate at which the engineered salmon might escape into the wild, and a factor representing the impact on the ecosystem.The signature of the function is: def calculate_impact(wild_salmon_population, genetically_engineered_salmon_population, seafood_industry_revenue, escape_rate, ecosystem_impact_factor)"
694,"Hello LLM agent, I want you to write a python function that calculates the productivity of the US economy at a given time, the goal is to answer some follow up questions, but I don't think I have the expertise to determine which part of the economy should be evaluated for productivity, can you collaborate with me and possibly write a function.The signature of the function is: def calculate_productivity(gdp_growth, inflation_rate, desired_sector)"
695,"I need a python function that can help my fellow blogger friends to determine if it's safe to publish a moved article. It should consider if Google still has the original article indexed, if there is a 301 permanent redirect, and if the original article page still exists.The signature of the function is: def is_safe_to_publish(article_url, google_index_status, has_301_redirect, original_url_exists)"
696,"Hi agent, can you write a python function to help my windows system administrator to programmatically check if the necessary service to run a program as a different user is enabled and running on our Windows XP and 2000 computers?The signature of the function is: def check_run_as_service(os_version)"
697,"I want you to write a python function that can predict the healing time of a broken bone in children based on their age and the type of fracture. The fracture can be either common or complex and the age should be between 0 to 18 years. I don't have the exact healing times data, can you find it from the text and create the function?The signature of the function is: def predict_healing_time(age, fracture_type)"
698,"Hey LLM agent, can you write a python function that determines the Christmas celebration dates for Orthodox families living in countries dominated by Western Christian faiths?The signature of the function is: def get_christmas_celebration_dates(honor_cultural, honor_religious) I don't know the specific countries, but it should be generic. Yes, `honor_cultural=True` means including local traditions. I don't know if it should always return January 7th. I need your guidance on this."
699,"I want the agent to write a Python function to calculate the total number of deaths from illegal abortions in a given year, taking into account the number of illegal abortions and the death rate per abortion. The function should consider the year 1973 as a turning point, when abortions became legal.The signature of the function is: def calculate_deaths_from_illegal_abortions(year, num_illegal_abortions, death_rate_per_abortion)"
7,"I need a Python function to calculate the percentage of financed aid for refugee support in various regions. The article I read said that only 18 percent of the United Nations' $54 million appeal for refugee aid in the Central African Republic has been financed. I'd like the function to take into account different total aid amounts and financed aid amounts. Can you help me with this?The signature of the function is: def calculate_financed_aid_percentage(total_aid, financed_aid) I don't know. I just need the function to calculate the percentage correctly."
70,"I'm not really sure what kind of damage the plane sustained after Scarlett crashed it, but I know it was bad. Can you write a python function that would take the leak rate of the fuel as a percentage, the percentage of damage to the engine, and the percentage of damage to the control systems, and calculate the overall damage to the plane?The signature of the function is: def calculate_plane_damage(fuel_leak_rate, engine_damage, control_system_damage) The damages should not be weighted equally; fuel leak rate should have a weight of 0.4, while engine and control system damages should each have a weight of 0.3. I don't know if any damage component automatically makes the plane unflyable."
700,"I want the agent to write a python function that can take different groups of hijackers as input and return the number of unique hijackers involved in the 9/11 attacks. However, I am not sure about the exact groups of hijackers, can you please help me figure it out?The signature of the function is: def get_num_hijackers(hijackers_group)"
701,Can you write a Python function that categorizes book reviews based on their rating? I want to pass in a review and get a category as output.The signature of the function is: def categorize_book_review(review)
702,"I want you to write a python function that calculates the total audience for an advertising campaign across multiple screens. The campaign is targeting TV and online platforms, but some of the viewers might be common to both. Can you create a function that takes into account the overlap and gives me the total unique audience?The signature of the function is: def calculate_total_audience(tv_viewers, online_viewers, overlap_rate)"
703,"Write a python function that will simulate Charlotte's Infinity Chip. The function should take in three parameters: the storage capacity of the chip, a dictionary of available materials, and a list of dictionaries representing the objects Charlotte wants to create from the chip. The objects should have a 'required_materials' key with a dictionary value, where the keys are the material names and the values are the quantities required. The function should return the number of objects that can be created with the given materials and storage capacity.The signature of the function is: def count_createable_objects(storage_capacity, available_materials, desired_objects)"
704,"I want to create a recipe for a dish, but I'm not sure what seasonings to use. Can you write a python function that takes the type of dish and a list of ingredients as input and returns a list of suggested seasonings?The signature of the function is: def suggest_seasonings(dish_type, ingredients)"
705,"Hey, can you write a Python function to calculate the total number of fish a pelican can store in its pouch? I want to know the relationship between the pouch capacity and the total fish it can hold. Not sure how to describe it, but I want the function to take some parameters that will help me figure this out.The signature of the function is: def calculate_total_fish(pouch_capacity, fish_per_dive, dives_per_flight)"
706,"I need a python function to determine the outcome of a battle between good and evil forces. The function should take into account the strength of each side and a strategy that the good side uses to fight the battle. I want the function to return a string that indicates the outcome of the battle, i.e. either 'Good wins', 'Evil wins', or 'Stalemate'. The strategy can be either 'divide_and_conquer' or 'all_out_war'. Can you help me write this function?The signature of the function is: def calculate_battle_outcome(good_force_strength, evil_force_strength, strategy)"
707,"Hi AI, I need your help in writing a Python function to determine the risk of ingrown hairs. The function should take into account hair length, type, and shaving frequency. Can you help me create this function?The signature of the function is: def assess_ingrown_hair_risk(hair_length, hair_type, shaving_frequency)"
708,"Can you write a python function to recommend games based on genre and platform? I'm a gamer and I want to know what games I should play on different consoles.The signature of the function is: def game_recommender(game_genre, game_platform)"
709,"I want you to write a Python function to calculate the revenue and profit margins of a music festival. I have data on the number of attendees, ticket prices, and artist payments, but I'm not sure how to calculate the profit margins yet. Can you help me?The signature of the function is: def calculate_festival_revenue_and_profit(attendees, ticket_price, artist_payment, talent_fee_percentage)"
71,"I want you to write a python function that can pick the best romantic match for a character. The function should take a dictionary of characters and their traits as well as a list of desired traits. I want the function to pick the character that is most similar to the desired traits.The signature of the function is: def find_best_match(characters, traits)"
710,Can you write a python function that takes in some movie data and ranks them based on their box office results?The signature of the function is: def rank_movies_by_box_office(movies)
711,"I want you to write a Python function to determine how many years it will take for a celestial event to occur again, given that it happens at a fixed interval. The function should take into account the current year and the time it takes for the event to recur.The signature of the function is: def years_until_next_sighting(current_year, sighting_frequency)"
