Factor_1,Factor_2,question
0.12243818089841685,0.4028156500810512,"Physical injury is defined to include an ""impairment of physical condition or substantial pain."" To that end, New York state courts have consistently stated that a certain level of harm is necessary before a defendant may be convicted of third-degree assault under N.Y. Penal Law SS 120.00(1), and have dismissed cases that do not rise to that level."
-1.310491194056942,0.40244962280402363,"Yet, his offer to buy the unit, made in November, did not respond in any way to the company's safety concerns and was, as the district court put it, simply ""an impotent attempt"" to renew his earlier request. Scotts's reiteration of its earlier denial was, at most, ""merely a consequence of its [earlier] discriminatory act,"" and not, as Hall contends, the culmination of an interactive process to accommodate his disability."
0.7793253298202643,0.3980811721377295,"Doctors and pharmacies, among others, have sued health insurers for refusing to let them bill patients directly amounts in addition to those the doctors and pharmacies receive from the insurers. Courts have consistently held that this ""ban on balance billing"" does not unreasonably restrain trade; the only restraint is the one that flows inevitably and properly from the choice by the insurer to buy services and products of a particular type from doctors and pharmacies, i.e., fully-paid services and products."
2.3762511383606992,0.3910555811368764,"As to victim McCaskill, Johnson highlights evidence suggesting that he received substandard treatment while in the nursing home. However, even construing the evidence so as to find that these other factors contributed to the victims' deaths, the fact remains that the violent attacks Johnson perpetrated against both victims constituted the proximate cause of both of their deaths."
2.670828898886777,0.39019659371262727,"The instant action was instituted 27 days after the state action. Although defendants argue that the state action has proceeded far into the discovery stage, discovery has just begun and defendants have not yet replied to interrogatories propounded to him. (Dkt. # 8 at 11). While the Court notes that Leaver's deposition has been conducted in the state proceeding, one deposition can hardly be the ""substantial progress"" envisioned by the courts when applying this factor."
0.7386194400036331,0.3868845426465647,We disagree. Our research has uncovered several cases in which the Commonwealth had sought to enjoin future conduct based on past acts. See Commonwealth by Zimmerman v. Nat'l Apt.
0.3255850039788487,0.3860344583895583,"117However, Judge Amy, who would have affirmed defendant's conviction and sentence for second degree cruelty to juveniles, dissented on this point as well in light of ""the child's age as well as the serious and repetitive nature of the abuse."""
0.5956360777500554,0.3845433144131534,"As noted above, where the ultimate fact yielded by the impermissible presumption remained as a contested issue in the case, the Sand-strom error will still be deemed harmless if the evidence produced at trial as to that ultimate fact was overwhelming. When that is the case, the error is harmless because the jury would have found it unnecessary to rely on the invalid presumption; the predicate facts of the crime are such that we can say beyond a reasonable doubt that the jury would have inferred intent from these facts."
0.6043138210353797,0.3811331777885595,"Instead, the agreement gives plaintiff -- at his discretion -- an affirmative opportunity to purchase defendants' property, at an agreed-upon price, if the loan is not repaid within the required period. In other words, the text of the agreement does not in any way pledge a conveyance of an interest in the land as security for the debt."
0.3842072392857159,0.38112645666085665,". See Walker v. M & G Convoy, Inc., No. CIV.A."
-0.9119266566550528,0.3695504799372014,"Instead of asserting an inability to raise these claims in his initial SS 2255 motion, Mr. Jones argues that his current inability to assert the claims in a successive SS 2255 motion -- due to the one-year time-bar and the restrictions identified in SS 2255(h)-- demonstrates that the SS 2255 remedial regime is inadequate and ineffective to test the legality of his detention. But we have squarely rejected such arguments on multiple occasions."
0.511257707192395,0.36481210899463096,Domegan obtained a final judgment for damages on a significant constitutional claim.
0.8624794849805444,0.36397533280040195,IV. Intrusions into the sanctity of the home have long been viewed as at the very core of the rights protected by the Fourth Amendment.
3.229368756652301,0.34516450785562813,"Finally, to the extent that Plaintiff has requested monetary damages for mental and emotional injuries, he has not demonstrated that he suffered any physical injuries as a result of any of his alleged constitutional violations."
1.7857147484567568,0.34297886011594075,"Because Fox does not challenge the district court's dismissal of hostile work environment claims, those claims are abandoned."
0.018411480276192348,0.33316083010076114,"He merely stated: ""Thank you, Judge."" Under these circumstances, appellant's contention on appeal that the court erred in sua sponte advising the jury to reconsider its verdicts is not preserved, and he is not entitled to relief on this ground."
1.9672703791107724,0.3328620054015884,"This result is not inconsistent with the federal court decisions cited by Pretty Products in its memorandum contra. While CERCLA does contain express provisions preserving additional liability under state law, see 42 U.S.C. SS 9614(a), 42 U.S.C. SS 9607(e), and 42 U.S.C. SS 9652(d), these general provisions must be read in the context of the specific provision granting contribution immunity to settling parties. 42 U.S.C. SS 9613(f). Thus, because virtually every case cited by Pretty Products occurred outside the context of a settlement between the government and various potentially responsible parties, the decisions do not consider the effect of SS 9613(f) and are inapposite."
0.03692599398417358,0.3271230710447045,"While not all the cases are consistent, as a general matter the phrase in the Treaty, ""a felony under the law of the United States of America,"" refers to federal law."
-0.6087502564711447,0.3237392601297401,"Second, we review O'Laughlin's sufficiency challenge through the lens of federal habeas review. Under the federal habeas statute, we must presume the correctness of all factual determinations made by the state court, see 28 U.S.C. SS 2254(e)(1), and may grant the writ only if the state court's decision was ""contrary to, or involved an unreasonable application of, clearly established Federal law, as determined by the Supreme Court of the United States,"" id. SS 2254(d)(1). Under this standard, we must uphold even state court decisions that are incorrect so long as they are reasonable."
0.5495784644125103,0.3228340046539635,". The government relies on Whren for the proposition that so long as there is probable cause to arrest, it does not matter what the officer's true motivation is."
-1.304220310176834,0.32008288105032673,"First, Fenton's statement to Detective Salsedo does not mention Mason at all. In fact, because its content never came into evidence, as far as the jury was concerned, it mentioned no one at all. For all the jury knew, Fenton confessed to his own involvement in the shootings and was arrested. Second, as Gray itself notes, the facts that would have allowed the jury to infer that Fenton's statement implicated Mason came through other, properly admitted evidence, particularly through Cole's testimony of what Mason told her."
0.6042147570833755,0.3142757558157794,. We observe that the question whether an address is a party's dwelling place or usual place of abode is extremely fact-sensitive.
-0.6002963016019363,0.31405462908881543,"Moreover, courts have applied the requirement where the debtor has either vacated or was not using all of the leasehold premises during the post-petition, pre-rejection period."
2.24835387565111,0.31109598520744564,"The district court likewise did not err in holding IMV jointly liable for the portion of those ill-gotten funds that it received. The relief defendants argue that IMV neither possesses nor benefitted from the funds it received and subsequently transferred, and that it therefore should not be subject to the disgorgement order. The district court was free to reject this argument because ongoing possession of the funds is not required for disgorgement."
0.8167204503280592,0.3050304931558214,"Although a trial court may elect to do so, it is not necessary for it to repeatedly instruct the jury on the same element, here, specific intent, for different crimes charged. As long as the jury has been fully instructed once, it is not reasonably possible that a jury is misled because it was not repeatedly instructed on that same element."
-1.0445823629899678,0.2996379085595136,"While Plaintiffs may have abandoned this argument given the Florida Supreme Court's amendment of the appellate rules, the Court nonetheless notes that Florida's Act provides a bypass procedure that is every bit as expeditious as procedures that were upheld by the Supreme Court in Akron. In Akron, the Court upheld an Ohio statute that requires the trial court to make its waiver decision within five ""business days"" after the minor files her bypass petition, requires the court of appeals to docket an appeal within four ""days"" after the minor files a notice of appeal, and requires the court of appeals to render a decision within five ""days"" after docketing. Against an argument that Ohio's bypass procedure could take up to 22 calendar days, assuming that the Ohio Legislature meant for all of the references to ""days"" to mean ""business days,"" the Supreme Court wrote: ""[blinder our precedents, the mere possibility that the procedure may require up to 22 days in a rare case is plainly insufficient to invalidate the statute on its face."""
2.8199147667886204,0.2815252647137047,"The Davids' warranty deed includes a gulf-to-sound pedestrian easement that makes no mention of the dock on Parcel A. And while the Davids' warranty deed states that the property was ""[subject to current taxes, easements and restrictions of record,"" it is undisputed that the Declaration and the purported dock easement in that Declaration were not yet ""of record"" when the deed was delivered to the Davids. The Davids took title to Parcel A at the earliest fifty days before Ip- polite recorded the Declaration or at the latest forty minutes before Ippolite recorded the Declaration."
0.5333309719056283,0.2794121516530269,"Although section 1346(a)(1) cross-references the jurisdiction of the United States Court of Federal Claims, it only confers jurisdiction on United States District Courts."
3.2390131297145026,0.2788889496443988,"1 44 Divisions of this court have consistently held that ""the privilege against self-incrimination is not implicated by a court-ordered mental examination when the information obtained therefrom is admitted only on the issue of mental condition."""
2.1340005312721777,0.2696694259322775,"When an official's intent or the reasons for his or her actions are an essential element of the underlying violation, we have treated factual disputes over intent just like any other factual dispute that can justify a denial of qualified immunity."
0.3173183105043955,0.2682434459806085,"The Fifth Amendment provides that ""[n]o person ... shall be compelled in any criminal case to be a witness against himself."" This privilege has been construed to protect an individual from being compelled to produce personal records that might incriminate him."
-1.1692360653870466,0.2600047459676081,"We need not determine whether the district court clearly erred in finding that Spaulding knew of the possible criminal charges. Even assuming that Spaulding is correct and that the third factor weighed heavily in his favor, Spaulding would still be required to show actual prejudice because the reason for the delay did not weigh heavily against the government."
1.2478979190252744,0.2588680149590892,"The inquiry does not end there because there are two exceptions to the De-Shaney rule where the state has an affirmative duty to protect individual citizens, the ""special relationship"" exception and the ""state-created danger"" exception. First, the state is obligated to protect those individuals in custodial settings where the state has limited an individual's ability to care for himself."
-0.3072699534969414,0.2575090965120801,"In particular, we observe that there was no evidence backing the prosecutor's comments that the U.S. Attorneys and law enforcement officers could not have behaved as unscrupulously as defense counsel alleged they did without violating their oaths of office and jeopardizing their careers. Even setting aside DiLoreto's strong condemnation of extra-record vouching, we would disapprove of these portions of the prosecutorial argument, as it is inappropriate for a prosecutor to invoke his or her oath of office as a means of defending the credibility of government witnesses."
0.15998078428506377,0.24582345264457497,"A reasonable jury could infer from this evidence that the defendant was aware that by igniting the gasoline he would light not only himself on fire, but other people and things. Further, by his failure to take action to put out the fire, or to sound an alarm, the jury reasonably could have inferred that the defendant intended that the fire bum the apartment."
2.6058896403485745,0.24130573259741803,"The answer is clear. Edwards and its progeny teach that once the right to counsel has been invoked ""subsequent incriminating statements made without [the defendant's] attorney present [violate] the rights secured to the defendant by the Fifth and Fourteenth Amendments to the United States Constitution."""
2.619625650486282,0.23944884398158445,Other courts have concluded that English-only notices put defendants on inquiry notice and place a burden on the defendants to have the notices interpreted to discern their meaning.
0.16871826474607587,0.23428627171679098,"That determination often turns on whether the money alleged to have been converted was contained in a segregated fund of some sort. See, e.g., Mfrs."
0.038834103103757726,0.22292451232291927,"It is another matter to find within these jurisdictional provisions the additional requirement that the party possessing the enforceable right be named as plaintiff. Such a requirement is not obvious from the wording of the statutes, and to the extent that it simply represents broader notions of justiciability that inhere in standing doctrine, Delta's status as representative of the co-owners' interests, combined with its allegations of injury in fact to those interests, suffices to pass the minimal test required for invoking the court's jurisdiction. A plaintiff's suit may, of course, be subject to dismissal if the substantive statute on which he relies affords no right to relief to either him or those he represents. But that is properly an issue for determination on the merits."
-1.2676728974536036,0.2187099244967253,"That may be true, but, as Spencer Hospital correctly notes, ""year"" is defined as ""twelve consecutive months,"" month is defined as ""a calendar month,"" and ""two years"" or twenty-four consecutive months from February 28, 2010, is February 28, 2012. Whether the reference point is days, months, or years, the last day to file the lawsuit was February 28, 2012, as the district court originally concluded, not February 29, 2012."
2.1432238748499057,0.20479472249491046,"The relevant facts regarding the basis for and means to challenge the HomeWorks charge were neither obscured, nor inaccessible."
1.8407386375563017,0.20458199736070193,"Further, since domestic law sets the standards for the TVPA, secondary or indirect theories of liability recognized by U.S. law are available for claims brought under the TVPA. The TVPA contemplates liability against those who did not ""personally execute the torture or extrajudicial killing."""
0.20740649198899888,0.19930696811948692,A separate group of courts have concluded that such an option may be exercised within a reasonable time after the expiration of the lease.
-1.4039165856261504,0.19860850060738267,"Although ulti mately we need not definitively decide the point, we assume that the district court erred under Rule 17(b) in conducting the open coui't inquiry into Mr. Wardell's necessity rationale and that the error was obvious and clear. However, Mr. Wardell has made absolutely no showing that the court's approach affected his substantial rights, as he was obliged to under the third prong of plain error review."
0.25071882989922445,0.19150177118086428,There are three requirements for finding a violation of the First Amendment. The speech at issue must be protected speech.
-0.7523280142814421,0.18925563429048076,"Before conducting this exercise here, we must dispatch one of Idy's arguments: he says that for an assault-based crime to involve moral turpitude, it must involve a death. But we have squarely rejected this argument before, so it is simply beyond debate that crimes involving moral turpitude are not limited to those causing death."
1.7035488313090217,0.17121102839880004,"E.g. And, we take note that admissibility of all evidence, particularly scientific evidence being used in a criminal proceeding, must be ""clearly established."""
2.2482903820984252,0.1648634286614666,"In addition, we have repeatedly held that, when a party has failed to demand that an issue of fact be submitted to the jury or fails to object to the trial court taking an issue of fact away from the jury, the party waives any objection to the factual issue not being submitted to the jury."
0.09784812803436539,0.15602831834681066,"P 21 In this case, during voir dire no seated juror admitted having formed any opinion on Bigger's guilt or innocence and, although many were familiar with publicity about the case, most had only vague reeollee- tions and did not recall specifically Bigger's involvement. Therefore, Bigger has not established actual prejudice."
2.0278257430959123,0.14546126711559454,"According to settled principles, a third party, with standing to do so, may validly consent to the search of a closed container, even though the actual owner of the container has a heightened expectation of privacy in its contents."
1.207300923036993,0.14273490684370602,The administrator alleged in his complaint that Toma had converted Meszaros's property after he had helped move her to Ohio and further converted the property of her Ohio estate following her death. See Winters Natl.
1.553423979257419,0.13811553114578584,"Although this fact was not brought to the Court's attention until the plaintiffs moved for reconsideration, see Pis.' Mot. Reconsideration at 4 (acknowledging that the plaintiffs may have caused ""confusion"" by ""not provid[ing] details about the HAP members' precise immigration status"" earlier in the litigation), it is now clear that these members, as lawful permanent residents, fall within SS 1188(a)(1)'s zone of interests. Under Mendoza, HAP members also meet the requirements for Article III standing."
-0.08681364534861195,0.1359634715485986,"In Twining, the Court observed that ""[e]xpert opinion testimony concerning a person's mental status is not admissible unless the expert holds his or her opinion with reasonable medical and psychological certainty."""
-1.1696163969875377,0.13587199776200237,"The record is devoid of any evidence of the amount of benefits Wife might expect to receive at age sixty-five. Because the family court must have sufficient evidence upon which to base a determination of a person's earning potential for purposes of awarding alimony, the family court was not presented with sufficient evidence to prospectively consider the amount of benefits Wife reasonably anticipates receiving at age sixty-five in awarding alimony and, thus, did not err in refusing to engage in such speculation."
1.006900752310633,0.1284184461202155,Yet the Supreme Court and this Court have held that an employee may sue for breach of a collective bargaining agreement without the union.
2.0619868660077527,0.12666365281289008,"To avoid the procedural default bar, a habeas petitioner claiming a structural error need not show actual prejudice."
1.0012084461719306,0.11579114017968126,"Therefore, she contends, the District Court could only have applied the drug trafficking guideline by way of the limited exception found in U.S.S.G. SS IB 1.2(a). She then argues that this exception would not apply to her because she did not stipulate to any facts that would establish the elements of any offense for which the drug trafficking guideline, U.S.S.G. SS 2D1.1, would apply."
0.02094775590876923,0.1140703680183236,"Thus, Harline has failed to raise a genuine issue of material fact that Vlahos proximately caused the denial of Harline's bankruptcy discharge. Harline's sole claim in these proceedings is that Vlahos' initial failure to list assets that Harline disclosed to the firm caused Harline's denial of discharge. However, ""[d]emonstrating material issues of fact with respect to defendants' negligence is not sufficient to preclude summary judgment if there is no evidence that establishes a direct causal connection between that alleged negligence and the injury."""
-1.3192816607060007,0.0948230895629976,"In the present case, however, both Kahl and Ansley are readily distinguishable. Courts applying the UCC in Georgia recognize that a financing statement becomes seriously misleading when the names of the debtors are completely dissimilar."
-0.16314702552835533,0.08972536347350542,Boeing is not required to create positions merely to accommodate Aldrich. This is not required by the ADA.
-0.21928692871509575,0.07842846510223331,"Utah courts have repeatedly addressed nervousness as a factor supporting reasonable suspicion and have long downplayed its significance. Similarly, the late hour is not particularly suspicious given the location of the stop on a public highway."
1.6742734057117619,0.06861348238947054,"[P 15] In her complaint Martin alleges that the Academy's extreme and outrageous conduct and discriminatory actions damaged her professional reputation. In light of that allegation, there exists at least the potential for coverage under part B of the policy, and thus the court erred by determining that the acts were not within the definition of personal injury."
1.2793328256870715,0.05680103098625713,"See G. Unlike drug certificates, docket sheets are not prepared for an upcoming case and are not testimonial since the authors are not witnesses against the criminal defendant."
0.2595812143302889,0.05279216123104189,(Internal quotation marks omitted.) All photographs were of men with facial hair and skin coloring similar to that of the defendant.
3.0412820007104515,0.04729834700256387,"This limitations period begins to run when the alleged discriminatory acts occur, not when a plaintiff allegedly feels their effects. The discriminatory act for the purposes of limitations is the notice to the employee of an adverse employment decision, not the later execution of that decision."
1.5984873311387202,0.038260821701428374,"Defendant does not disclose the number of pages purchased, nor the price per page. Without these variables -- which are regularly submitted to this Court with bills of costs -- -the Court cannot conclude whether the amounts requested are reasonable."
0.5212043648319014,0.03806943482652228,". The majority suggests that this statement merely establishes that back pay often is awarded together with reinstatement. The Title VII cases do not see it this way, for they type back pay as relief more akin to reinstatement than to damages. Additionally, several courts have characterized back pay as specific relief."
1.5752584412434936,0.037315005535963,"Because of our determination as to admissibility of the State's evidential proffers under Rule 404(b), we need not discuss in detail the State's alternative argument that all of the evidence is admissible under the res gestae exception. Evidence admissible as res gestae is ""part and parcel"" of the crime charged."
-0.2135082505582862,0.03647808799091397,"We review a circuit court's determination that evidence offered pursuant to Rule 404(b) is clear and convincing under the ""any evidence"" standard."
-0.5124718428304146,0.028051066066106065,"See Notes of Toepfer, AR 684; Toepfer Statement, AR 22 (""The Second Engineer stated they had been having problems with the incinerator and it had not always worked properly.""); Eckard Statement, AR 15 (""We asked the Chief Engineer if the Incinerator was working and he stated that he did not think it had been working.""); AR 15-16 (noting that Pabillar also ""stated that the incinerator had not been working until it was fixed prior to arriving to the U.S.""). Plaintiffs do not argue that these crew members had any motive to lie, and the Court can credit these statements."
0.9726405253241749,0.02704007923550329,"Having considered the Guidelines sentencing range, see 18 U.S.C. SS 3553(a)(4), the Court now turns to the ""other statutory concerns"" it must consider under Booker. The Court may impose a sentence that is within the applicable statutory range yet outside the range suggested by the Guidelines, but it may do so only on the basis of one or more of the factors included in 18 U.S.C. SS 3553(a). Moreover, the Court is obligated to construe the factors in section 3553(a) in a manner that is consistent with other relevant statutory provisions, particularly those that define criminal offenses."
0.3600281979945944,0.0227732907189824,"The deaths of the children directly figure into petitioner's sentence for leaving the scene of the accident according to Pennsylvania's statute. In addition, the sentencing judge has traditionally been permitted to conduct ""an inquiry broad in scope, largely unlimited either as to the kind of information he may consider, or the source from which it may come."""
1.7576408237373353,0.018907865474023643,"The case law, however, indicates that threats of litigation may not constitute inducement of ""fear"" under the Hobbs Act. See, e.g., I.S."
2.2635497370557194,0.018595555082296475,"Against this backdrop, we begin with Certified Question No. 1 and determine whether Conwed may seek payment from Union Carbide for compensation that may eventually be payable to employees who have settled workers' compensation claims subject to reopening if their conditions should worsen. Union Carbide has acknowledged that ""[t]o the extent there are any cases where Conwed has paid claimants but not fully settled the existing injury,"" Conwed can recover future ""payable"" benefits for those workers if Conwed can provide sufficient evidence of the benefits it will have to pay. Based on our prior case law, we conclude that this is the correct result."
-0.02291356418273652,0.014013477334120712,"The United States Supreme Court has not clearly delineated the impact of the Full Faith and Credit Clause, U.S. Const., Art. IV, SS 1, on custody adjudications."
-0.21656483841460158,0.00898063942707375,Nor had they received an anonymous report suggesting a need for emergency action. Fernandes had not given police evasive answers or implausible explanations of his conduct.
2.2029818002364547,0.00753486967522376,"Indeed, the Complaint itself acknowledges that the videotape is not essential to the litigation of this matter because the events of July 27, 2003, may be recreated through witness testimony. While the destruction of the tape may make it more difficult or costly for Brown to try this case, and may arguably amount to a discovery violation, there is nothing in the Complaint to suggest that the defendants conduct rendered Brown's access to the courts ineffective or meaningless. Brown has therefore failed to allege a violation of her constitutional right to access to the courts."
-0.2514400517045534,0.0030572698179850743,The first criteria is clearly satisfied here. All of the significant issues involved in this case have been resolved as a matter of law. The issues are also controlling and some involve constitutional questions.
1.9775440301475822,-0.002492021313215518,"Under the weight of authority, the court may justifiably decline to conduct the necessary line-by-line analysis of the Movants' requests which this court finds to be too extreme and therefore declines at this time to award monetary sanctions in their favor which fall into the first two categories of sanctions identified above."
-0.9414631714700523,-0.0026398798379763003,"The question of whether the State can constitutionally require appellant to register is central to the review of his conviction, because the existence of a legal duty to register is a necessary element of failing to register under CP 2010 SS 11-721. Section 11-721 expressly states that sex offenders must provide accurate information and notice ""as required"" by ""this subtitle"" and various sections therein."
1.9202949091759454,-0.009635307819037693,"The Florida burglary statute is, to some extent, divisible -- it proscribes ""entering or remaining in a structure or a conveyance with the intent to commit an offense therein."" SS 810.02, Fla. Stat. (emphasis added). Insofar as the statute distinguishes between structures and conveyances, it is indeed divisible."
-0.11648319533302567,-0.023716277118237077,"Other cases make clear that trips within a single state are made in interstate commerce when they are part of ""a practical continuity of movement of the goods"" in interstate commerce."
2.8626162773931845,-0.028234225636158874,Our cases have suggested that expert testimony is ordinarily required to rebut a defendant physician's claim asserting the therapeutic privilege exception.
0.19715958510754214,-0.0486249994465965,Elson may not have previously provided an opinion of this nature in the insurance setting -- a fact greatly relied upon by the trial judge -- but that is not dispositive.
1.7624491945646559,-0.06795251846415916,The presence of accomplices during the commission of the crime is immaterial so long as the jury makes an express finding that the defendant convicted actually possessed a firearm during the event.
-0.09832040818397643,-0.06803938398559398,"In sum, regardless of how DiMeglio characterizes his speech before the EBIA, it was not in 1990 (nor is it even now) clearly within the protected expression of a public employee under the First Amendment. Indeed, only infrequently will it be ""clearly established"" that a public employee's speech on a matter of public concern is constitutionally protected, because the relevant inquiry requires a ""particularized balancing"" that is subtle, difficult to apply, and not yet well-defined."
1.9506026456315126,-0.06903736857011158,"In similar circumstances, courts of other states have held that the fact that evidence had been gathered outside an officer's territorial jurisdiction does not require suppression of the evidence. ""The transport of defendant across State lines was merely fortuitous and should not work to clear defendant of the charges."""
1.8373589472469873,-0.06950565981991595,The government's immunity in this case rests on the protected discretion of the Comptroller even though Irwin complains of tortious conduct by the Comptroller's subordinates. Examiner Chopel's acts were only one phase of the agency's examination and review process that culminated in the protected decision.
0.12206991120368868,-0.06976104608864386,Most of the courts which have examined double jeopardy challenges to habitual offender proceedings analyze the question similarly.
-0.16532396930220158,-0.07261206379189668,Central to the resolution of that question is not whether Defendants and Intervenors have articulated a sufficient empirical justification for the provision's existence and application. They have no such burden.
1.440741823957852,-0.074935060144459,"Plaintiff's Reply to Defendants' Reply in Support of Their Motion for Summary Judgment. [Doc. #49] (""Plaintiff's Surreply""), at 2-3. However, even assuming arguendo that the alteration of the records would suffice as an act of discrimination or harassment actionable under Title VII, and that the date of the. alteration could be established, it is insufficient to permit Williams to rely upon the continuing violation exception, because nothing prevented her from filing a charge of discrimination before discovering the alteration."
1.4026537339936083,-0.08594342939489383,"To invoke Tucker Act jurisdiction over a tax refund claim, however, a plaintiff must meet three jurisdictional prerequisites. First, a plaintiff must make full payment of the tax, penalties, and interest at issue under the so called ""full payment rule."""
0.33086635858393226,-0.10905663594657285,"There is nothing, however, about that disclosure that is any more incriminating or revealing than what could be gleaned from the activation of a pen register or from physical surveillance. Moreover, outside of the home it is doubtful that the tracking of a cell phone has any Fourth Amendment implication whatsoever."
1.111943113083412,-0.11108246810743248,"It is true that the general rule ""appears to assume that the insured or applicant does not have reason to know of the information's materiality apart from whether the insurer makes an inquiry. Such knowledge, combined with knowledge that the insurer is ignorant of the information, generally would impose a duty to disclose."" 6 Russ & Segalla, supra, SS 84:2. The general rule, however, is not without exception. As at least one decision in this District has recognized, many state courts allow claims for ""[fraudulent concealment ... even without inquiry concerning the concealed material facts by the insurer."""
0.18046788863405036,-0.11337459004261374,It is the Loveladies court's interpretation of Keene that is binding on this panel.
-0.5085142584613416,-0.12813209501758163,"Although Defendants STASCO and Shell Oil cannot interpose the Statute of Frauds as a defense to Plaintiffs tor-tious interference with contract claim, the fact that the contract in question is unenforceable -- and thus voidable -- against Mo-tiva nonetheless changes the analysis of Plaintiffs claim against STASCO and Shell Oil. As noted by the New York Court of Appeals in Guard-Life, a claim of tortious interference with a voidable contract -- as opposed to an enforceable contract -- # should be treated the same as a tortious interference with business relations claim."
2.579783596463634,-0.13843148465620184,"The Buie ""standard would require the officers to have articulable facts, not a mere hunch, that would warrant a reasonable belief that the rooms they intended to search harbored a dangerous individual posing a threat to those on the arrest scene."""
1.7866746629211945,-0.14511051890704102,"In several decisions the Supreme Court has considered whether and to what extent a state or local prosecutor qua prosecutor is immune from liability under 42 U.S.C. SS 1983. As the Court has recognized, the law of immunity in a Bivens claim against a federal official mirrors that in a section 1983 claim against a state official."
0.18530638642287217,-0.14590996532368106,"It is ' reasonable under the Fourth Amendment for a police officer to stop an automobile and to detain the driver of that automobile to check his or her license and registration where ""there is at least articulable and reasonable suspicion that"" the driver ""is unlicensed or the automobile is not registered."""
1.149538104978773,-0.1493892268757536,"The reliability-based test of Roberts for determining whether the Sixth Amendment requires confrontation thus was the principal foundation of our decision in Howard. That foundation was removed when the Supreme Court overruled Roberts in Crawford. In light of that overruling, Howard's constitutional holding no longer can be considered binding precedent."
1.4423840501398306,-0.16015862579707812,"Similarly, even where parties to a contract expressly characterize the contrac tual relationship as a trust, courts will look to the substance of the relationship rather than to the language chosen to express it, to determine whether a fiduciary relationship exists. Thus, Justice Cardozo observed, ""It is not enough that by the very act of wrongdoing out of which the debt arose, the bankrupt has become chargeable as a trustee ex maleficio. He must have been a trustee before the wrong and without reference thereto."""
-0.201019506372042,-0.1651534466173889,"R.E.R. alleges he continues to suffer severe mental and emotional distress as a result of the minister's actions, which ""imposed upon [him] the difficulties of dealing with spousal guilt, depression, unhappiness, and low self-esteem"" and led to poor work performance, the termination of his employment, an unprofitable career change, and related medical expenses. Because these losses flow from the alienation of his former wife's affections, they generally are no longer recoverable because the legislature has outlawed heart balm actions."
1.8699435328198668,-0.16650186257173896,"MSES's system, though inefficient, appears facially to be neutral. The percentages of referred and unreferred applicants equalled the overall racial percentages in the 211 and 311 pool: The same is true for out-of-code referral (which slightly favored black applicants). Of course, facial neutrality at the bottom line cannot immunize an agency or employer from proved acts of discrimination against an individual; but, at the same time, we cannot infer discrimination against an individual from statistics displaying neutrality toward the group."
1.549016830716172,-0.17130205801529888,"Even before the Francis decision, the supreme court had held that a settlement agreement adopted in a divorce decree falls within the purview of contract law."
-0.08380422055653518,-0.18078773247486968,The court reviews remand determinations for compliance with the court's remand order. NMB Sing.
1.090892527540354,-0.1849143943277633,"Some courts are reluctant to deny debtors the opportunity to claim exemptions unless there is a clear showing of bad faith, while others have denied improperly claimed exemptions in their entirety."
3.4588395931493534,-0.19083712406640954,This Court has already determined that a unitary filing with the EEOC in which the complainant checked the box at the bottom of the standard EEOC charge form requesting that the charge be filed with both the EEOC and the state agency satisfies the requirement that plaintiffs commence proceedings under state law. Other federal courts in Virginia have reached the same or similar conclusions.
1.0130310006703185,-0.19130282503807217,"Under the Court Interpreters Act, a trial judge must use an interpreter in the courtroom if that judge determines that a party ""speaks only or primarily a language other than the English language ... so as to inhibit such party's comprehension of the proceedings or communication with counsel or the presiding judicial officer."" 28 U.S.C. SS 1827(d)(1). Additionally, some circuits recognize a right to an interpreter when a defendant's inability to communicate in English interferes with the defendant's Sixth Amendment right to confrontation or the defendant's Fifth Amendment due process right or his right to testify on his own behalf. Our circuit holds that a constitutional right to an interpreter exists in certain situations."
2.490455593045184,-0.19169421708084983,"They are invested with large discretion to model their judgments to fit the exigencies of the particular case.""). Moreover, the cost of additional procedures and the details of their implementation are matters peculiarly suited to the experience of the district court and the knowledge of the parties."
0.6632745280888563,-0.19252166211890342,"The court recognizes that class certification serves the interests of judicial economy and provides, in some eases, the most effective means for potential plaintiffs to adjudi cate their claims. These arguments, however, are more appropriately considered in evaluating the superiority requirement of RCFC 23."
0.16671274007512712,-0.20814768644106893,"The fact that the ""violation"" in this case may have been minor in nature is of no legal consequence for ""[i]f an officer has probable cause to believe that an individual has committed even a very minor criminal offense in his presence, he may, without violating the Fourth Amendment, arrest the offender."""
1.2986607879719645,-0.21076708617648937,"P 17 Using similar reasoning, other courts have concluded that expert opinions addressing ultimate issues are excluded when couched as legal conclusions because such beliefs by expert witnesses ""tend to blur the separate and distinct responsibilities of the judge, jury, and witness[,]"" and create the danger that jurors may turn to the expert for guidance on applicable law rather than the judge."
1.609997740880692,-0.21619531181185395,"The agents' decision to stop Snowden was therefore largely due to the coincidence of what turned out to be Snowden's exceptionally poor.timing. Regardless of how the facts unfolded, they are still sufficient to have given rise to a reasonable suspicion."
1.4792188046286119,-0.2178786925041075,Other courts agree that shareholders who receive notice of a proposed settlement may object regardless of whether they could institute or maintain the action themselves.
0.0989126976478279,-0.21977664799138466,"The Ninth and Tenth Circuits, as well as a number of district courts, have held that the required use of accrued benefits to cover partial day absences from work does not violate the salary basis test."
0.34778802203478626,-0.2221966468421507,A relationship of trust between the defendant and the victim is the sine qua non of the abuse-of-trust enhancement.
